timestamp,value,anomaly_score,raw_score,norm_raw_score,exp_scores_sum,anomaly_min,anomaly_max,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2011-07-06 12:15:01,0.101749089016,-0.212905336864092,0.021816059898684514,0.06019831746943467,0.2731036543335267,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 13:15:01,0.0934053833605,-0.13597677500246458,0.04317915181764587,0.11887076375408573,0.2548475387565503,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 14:15:01,0.07249085206480001,-0.1452877555715663,0.0345916542324618,0.09528571844802314,0.24057347401958945,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 15:15:01,0.056933333333300015,-0.14424541255727694,0.02994372357367325,0.08252045661480943,0.2267658691720864,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 16:15:01,0.07498133554539999,-0.13186139038162487,0.029088158041231438,0.08017069736948985,0.2120320877511147,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 17:15:01,0.0747204301075,-0.12922720168248658,0.024704088553835213,0.06813011436384699,0.1973573160463336,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 18:15:01,0.076027664134,-0.13343553240765627,0.017504068399144757,0.04835569231965165,0.1817912247273079,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 19:15:01,0.0749815621857,-0.09135006794747008,0.02624095796966941,0.0723510337227634,0.16370110167023347,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 20:15:01,0.0735380835381,-0.003742012377645043,0.05355670359800778,0.14737208517839911,0.15111409755604416,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 21:15:01,0.0707794606576,0.02188637561888246,0.06327053244256309,0.17405053150360567,0.1521641558847232,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 22:15:01,0.0799764111205,0.010312516700415551,0.06127108878406151,0.16855917982578528,0.15824666312536972,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-06 23:15:01,0.05483524530140002,0.018404727634565216,0.06443234913815754,0.17724139113775692,0.1588366635031917,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 00:15:01,0.0813649538867,-0.009941323209932795,0.05365920888690834,0.1476536097854047,0.1575949329953375,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 01:15:01,0.09850485436889997,-0.058024278167501664,0.035609179185243534,0.09808028949428584,0.1561045676617875,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 02:15:01,0.08124039517010001,-0.04488233744066245,0.03886104920866185,0.107011354809992,0.15189369225065444,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 03:15:01,0.0923138183384,-0.13975923215253674,0.003044105610177539,0.008642274747323934,0.14840150689986067,-0.00010261353155183173,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 04:15:01,0.08865802767410001,-0.2223044155369596,-0.016729340174892467,-0.045664304098468216,0.17664011143849134,-0.016729340174892467,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 05:15:01,0.0904265306122,-0.2501422559047233,-0.034249850143008416,-0.04601766171209215,0.2041245941926311,-0.034249850143008416,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 06:15:01,0.08859807208720001,-0.19517746547075326,-0.034005488452149464,0.0006135810075031793,0.1957910464782565,-0.034249850143008416,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 07:15:01,0.0911781285231,-0.20061102928038524,-0.037117221796875384,-0.007199838821222084,0.1934111904591632,-0.037117221796875384,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 08:15:01,0.08896142433229999,-1.6855842174057376,-0.4693868948110058,-1.0776504301251495,0.6079337872805879,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 09:15:01,0.0840167814114,-0.5932137339387346,-0.4609301446429584,0.010147385545431507,0.6033611194841659,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 10:15:01,0.07840734028089999,-0.5911310625484736,-0.4634457112380712,0.007128918214769861,0.5982599807632435,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 11:15:01,0.086670795912,-0.5752681789129771,-0.4538219636551197,0.018676602038409457,0.5939447809513866,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 12:15:01,0.102503419973,-0.5814745418837175,-0.4618024213051655,0.009100727264435908,0.5905752691481534,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 13:15:01,0.08527120495089999,-0.5474650424886858,-0.4363772169636935,0.03960882386153133,0.5870738663502171,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 14:15:01,0.0683367370093,-0.5213565220913979,-0.4160418940813777,0.06400949283923822,0.5853660149306361,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 15:15:01,0.0563112796741,-0.4858915771890415,-0.3877438527537969,0.0979647510442723,0.5838563282333138,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 16:15:01,0.07047631648580001,-0.4662824918976789,-0.3726029774043429,0.11613252195072946,0.5824150138484083,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 17:15:01,0.0678766261016,-0.4762145581056053,-0.3820619321689041,0.10478257558297956,0.5809971336885849,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 18:15:01,0.0658442265795,-0.509550246735358,-0.4110063492548939,0.07005172109125622,0.5796019678266142,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 19:15:01,0.0611635087719,-0.5121092299032045,-0.414531594664167,0.0658217245087255,0.5779309544119301,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 20:15:01,0.06453028195730001,-0.5199879267088234,-0.4226524250170751,0.05607741435382031,0.5760653410626437,-0.4693868948110058,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 21:15:01,0.0667261108634,-0.5961490490044763,-0.4821082762752109,-0.015264582708797174,0.5808844662956791,-0.4821082762752109,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 22:15:01,0.055239811133199986,-0.5909216940434173,-0.4888264988445936,-0.007940097076581156,0.5829815969668362,-0.4888264988445936,0.36400512820666897,0,0.0,0.0,0.0
2011-07-07 23:15:01,0.0478588334742,-0.5825232142143482,-0.4893040365337793,-0.0005599436911560232,0.5819632705231922,-0.4893040365337793,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 00:15:01,0.0637072619384,-0.6103392550875248,-0.506843018733905,-0.02055407691005004,0.5897851781774748,-0.506843018733905,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 01:15:01,0.066376573618,-0.6557393210828459,-0.5484343401763496,-0.04775955669029259,0.6079797643925533,-0.5484343401763496,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 02:15:01,0.061414960182,-0.6292222722616793,-0.5627311436216065,-0.015668769206786906,0.6135535030548923,-0.5627311436216065,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 03:15:01,0.061754464955699986,-0.6366278839598013,-0.5785350999736245,-0.017053348220459546,0.6195745357393417,-0.5785350999736245,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 04:15:01,0.0611195668081,-0.6694561160365636,-0.6132305626573801,-0.03681059083360285,0.6326455252029608,-0.6132305626573801,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 05:15:01,0.0643648297552,-0.6648259655114757,-0.6367430200317994,-0.024060170534326537,0.6407657949771491,-0.6367430200317994,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 06:15:01,0.0666534914361,-0.7363387752146766,-0.7087796029434852,-0.07198272915966485,0.6643560460550118,-0.7087796029434852,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 07:15:01,0.07281327160489999,-0.7221170362008997,-0.7560200787368387,-0.04403537300787837,0.6780816631930213,-0.7560200787368387,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 08:15:01,0.0764273761714,-0.7090125363207814,-0.7826562831575963,-0.023781790137961625,0.6852307461828198,-0.7826562831575963,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 09:15:01,0.0741566149722,-0.6991104881209024,-0.7950883748213862,-0.010841990094528898,0.6882684980263735,-0.7950883748213862,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 10:15:01,0.07128681557620001,-0.7091990204544241,-0.8137972154423334,-0.016140924413838603,0.6930580960405853,-0.8137972154423334,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 11:15:01,0.0830849790545,-0.7110969631914391,-0.8302341632412169,-0.013955607991031372,0.6971413552004077,-0.8302341632412169,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 12:15:01,0.0932302405498,-0.7011433875935326,-0.8340287033621916,-0.003177370019683592,0.697966017573849,-0.8340287033621916,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 13:15:01,0.0895762081784,-0.686028343665954,-0.8198856854987415,0.01180519071396287,0.6978335343799169,-0.8340287033621916,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 14:15:01,0.07121875,-0.6887600318602266,-0.8233146212955447,0.008943054682033911,0.6977030865422605,-0.8340287033621916,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 15:15:01,0.0573521780691,-0.7254976073230388,-0.8598657739589708,-0.021566227860981845,0.7039313794620571,-0.8598657739589708,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 16:15:01,0.0699732949877,-0.697294613607577,-0.8519530279780199,0.006465343662431491,0.7037599572700085,-0.8598657739589708,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 17:15:01,0.0772384396797,-0.7274915866137622,-0.8825008705499258,-0.01849467664514465,0.7089969099686175,-0.8825008705499258,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 18:15:01,0.07678086458200001,-0.7269577081465002,-0.9000031293678479,-0.014041054624190202,0.7129166535223099,-0.9000031293678479,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 19:15:01,0.07427755710030001,-0.7190301275223023,-0.90612506593399,-0.0048432726047925615,0.7141868549175098,-0.90612506593399,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 20:15:01,0.0749819890368,-0.708628635346024,-0.8991355835072881,0.0055029653329602,0.7141316006789843,-0.90612506593399,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 21:15:01,0.0754968454259,-0.7034185852472326,-0.8925801861135412,0.010664166463354646,0.7140827517105872,-0.90612506593399,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 22:15:01,0.07611790529950001,-0.7034161700428455,-0.892636385841346,0.01061991924518437,0.7140360892880299,-0.90612506593399,0.36400512820666897,0,0.0,0.0,0.0
2011-07-08 23:15:01,0.0508026496903,-0.6851719714718892,-0.8695222245042711,0.028818180686180507,0.7139901521580697,-0.90612506593399,0.36400512820666897,0,0.0,0.0,0.0
2011-07-09 00:15:01,0.0667441509434,-0.729200995175952,-0.9212317264111256,-0.011893788957089013,0.717307206218863,-0.9212317264111256,0.36400512820666897,0,0.0,0.0,0.0
2011-07-09 01:15:01,0.0735686988171,-0.7440719621258453,-0.948224686617774,-0.02100232350921459,0.7230696386166306,-0.948224686617774,0.36400512820666897,0,0.0,0.0,0.0
