timestamp,value,anomaly_score,raw_score,norm_raw_score,exp_scores_sum,anomaly_min,anomaly_max,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-07-11 13:39:00,387,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-11 14:41:00,185,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-11 15:01:00,184,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-11 16:53:00,104,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-11 17:02:00,108,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-11 17:13:00,121,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-11 17:23:00,120,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-11 17:33:00,127,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-11 18:23:00,52,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-12 10:56:00,93,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-12 12:36:00,151,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-12 12:46:00,161,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-12 12:56:00,160,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-12 13:36:00,177,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-12 15:26:00,193,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-12 19:13:00,119,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 09:15:00,143,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 09:45:00,151,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 12:07:00,138,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 12:37:00,143,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 12:47:00,146,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 14:37:00,173,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 15:27:00,226,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 15:57:00,206,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 16:07:00,243,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 16:27:00,238,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 16:47:00,294,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 17:07:00,226,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 17:17:00,209,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 17:57:00,222,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 18:06:00,136,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 18:46:00,129,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-13 18:56:00,133,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 09:10:00,182,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 09:40:00,253,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 09:50:00,218,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 10:10:00,216,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 10:20:00,203,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 13:11:00,143,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 14:01:00,103,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 14:41:00,162,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 14:51:00,180,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 15:01:00,223,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 15:11:00,282,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 15:21:00,262,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 15:51:00,289,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 16:01:00,260,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 16:09:00,271,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 16:19:00,248,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 16:25:00,234,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 17:05:00,309,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 17:07:00,319,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 17:27:00,266,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 17:57:00,207,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 18:17:00,198,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 18:47:00,223,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 18:57:00,250,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-14 19:17:00,193,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 09:37:00,144,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 11:37:00,121,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 12:54:00,104,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 14:54:00,161,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 15:34:00,178,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 16:14:00,161,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 16:54:00,204,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 17:04:00,195,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 17:24:00,189,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 17:44:00,214,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 18:04:00,204,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 18:34:00,220,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-15 18:44:00,219,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 11:44:00,154,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 14:19:00,118,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 14:29:00,124,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 14:59:00,174,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 15:09:00,232,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 15:19:00,316,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 15:29:00,340,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 15:39:00,398,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 15:49:00,401,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 15:50:00,392,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 16:09:00,349,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 16:29:00,388,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 16:39:00,345,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 16:49:00,363,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 16:59:00,516,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 17:09:00,460,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 17:19:00,411,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 17:29:00,413,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 17:39:00,331,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 17:49:00,367,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 17:59:00,330,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 18:09:00,288,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 18:19:00,293,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 18:59:00,225,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 19:19:00,226,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 19:29:00,200,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 19:49:00,203,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-16 20:09:00,197,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-17 18:11:00,1185,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0
2015-07-17 18:21:00,1081,0.0,0.3581668039269186,,0.0,,0.3581668039269186,0,0.0,0.0,0.0
2015-07-17 18:31:00,1174,0.10290058923603372,0.563967982398986,0.10290058923603372,0.0,0.3581668039269186,0.563967982398986,0,0.0,0.0,0.0
2015-07-17 18:45:00,1336,0.9842458933747336,0.6367443293931023,1.3536245396378714,0.36937864626313777,0.3581668039269186,0.6367443293931023,0,0.0,0.0,0.0
2015-07-17 18:55:00,1174,1.180596474549409,0.7909774973940227,1.5536454089138017,0.3730489343643928,0.3581668039269186,0.7909774973940227,0,0.0,0.0,0.0
2015-07-17 19:05:00,839,0.7236955662351114,0.8665873404375124,1.1746949513603837,0.4509993851252722,0.3581668039269186,0.8665873404375124,0,0.0,0.0,0.0
2015-07-17 19:15:00,657,0.5276958711956931,0.8959917726199098,1.0578348632102998,0.5301389920146068,0.3581668039269186,0.8959917726199098,0,0.0,0.0,0.0
2015-07-17 19:25:00,507,0.4180230849861781,0.9048983118381068,1.0165602932861992,0.5985372083000211,0.3581668039269186,0.9048983118381068,0,0.0,0.0,0.0
2015-07-17 19:35:00,274,0.3633532788240388,0.911280795653703,1.0116738906085383,0.6483206117844995,0.3581668039269186,0.911280795653703,0,0.0,0.0,0.0
2015-07-17 19:45:00,241,0.2732900210582283,0.8922373886543964,0.9655705563696656,0.6922805353114372,0.3581668039269186,0.911280795653703,0,0.0,0.0,0.0
2015-07-17 19:55:00,187,-0.9549432391234562,0.2539936259685129,-0.18833943728883806,0.7666038018346181,0.2539936259685129,0.911280795653703,0,0.0,0.0,0.0
2015-07-17 20:05:00,165,-0.42689745715750055,0.4268903634676589,0.26304596449365564,0.6899434216511562,0.2539936259685129,0.911280795653703,0,0.0,0.0,0.0
2015-07-17 20:25:00,86,-0.16036528064353273,0.5963123430074555,0.520805414782244,0.6811706954257767,0.2539936259685129,0.911280795653703,0,0.0,0.0,0.0
2015-07-17 20:55:00,93,0.06279030199886793,0.7412821562425607,0.7413632164879108,0.6785729144890429,0.2539936259685129,0.911280795653703,0,0.0,0.0,0.0
2015-07-18 03:56:00,57,0.2127058504398549,0.8471383470958589,0.9024133567241768,0.6897075062843219,0.2539936259685129,0.911280795653703,0,0.0,0.0,0.0
2015-07-18 04:56:00,93,0.29206133630081205,0.9068758692851144,0.9932983229070204,0.7012369866062085,0.2539936259685129,0.911280795653703,0,0.0,0.0,0.0
2015-07-18 10:06:00,131,0.3419098328200755,0.9328525203316542,1.0328193302301687,0.6909094974100932,0.2539936259685129,0.9328525203316542,0,0.0,0.0,0.0
2015-07-18 10:16:00,123,0.3152523496038466,0.9401748020455872,1.0107861615642555,0.6955338119604091,0.2539936259685129,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 11:26:00,109,0.2881044799252066,0.9368327760492288,0.9951295283040772,0.7070250483788707,0.2539936259685129,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 11:46:00,118,-0.831013138196106,0.19189570679225154,-0.09049784713022548,0.7405152910658805,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 11:56:00,128,-0.4787386724434272,0.3392049969274233,0.1968640993308775,0.6756027717743047,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 12:36:00,246,-0.3014479625696301,0.4661714002388142,0.36654196968272185,0.6679899322523519,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 12:46:00,231,-0.15043717947475588,0.5805753460207601,0.5194313748627685,0.6698685543375243,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 13:46:00,309,-0.05085717800780022,0.6535605845351125,0.6169688297740842,0.6678260077818844,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 14:36:00,217,-0.005651085724696968,0.6833624294143643,0.6567960079864625,0.6624470937111595,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 16:26:00,87,0.03535237025701499,0.7049641189414051,0.6856645005904519,0.6503121303334369,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 16:56:00,85,0.07113202619468495,0.7204776762768348,0.7063968148216513,0.6352647886269663,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 17:16:00,79,0.09472077767656173,0.7265448980015359,0.7145050484515738,0.6197842707750121,0.19189570679225154,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 18:56:00,73,-0.7030597780175315,0.13803849396172566,-0.07197476606277788,0.6310850119547536,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-18 19:16:00,92,-0.4111442139303342,0.2634324822857841,0.15632503735381195,0.5674692512841462,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 10:53:00,97,-0.2465430588395445,0.3856886067021956,0.30873819105889266,0.5552812498984372,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 11:25:00,96,-0.1098467127810317,0.4975492416812717,0.4481915905020472,0.5580383032830789,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 12:35:00,172,-0.015636813813255768,0.5760227557027044,0.5460222375262292,0.561659051339485,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 12:45:00,179,0.033697609281956316,0.6151205785990426,0.5947643559197162,0.5610667466377599,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 13:05:00,178,0.07020788380059861,0.6408405502561649,0.6268286963540273,0.5566208125534287,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 13:25:00,183,0.1005813040486644,0.659630620875205,0.6502537307648566,0.5496724267161922,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 13:45:00,150,0.11226876551779086,0.6624720134008668,0.653796012166442,0.5415272466486512,0.13803849396172566,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 14:55:00,174,-0.5645474240315519,0.12022308898719115,-0.022209947106236624,0.5423374769253153,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 15:45:00,166,-0.35387167906774203,0.2316361413174545,0.13587757736939898,0.489749256437141,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 16:35:00,161,-0.20814284031204405,0.3396291667125437,0.2675841445674579,0.4757269848795019,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 16:45:00,151,-0.08619879982460499,0.4413452975803685,0.391635511553968,0.477834311378573,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-19 16:55:00,169,0.007937114624078591,0.5231324912951942,0.4913818654090773,0.4834447507849987,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-20 06:05:00,94,0.07857977530151633,0.5838191821183463,0.5653943832886881,0.4868146079871717,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-20 06:15:00,99,0.13813851408502587,0.6330668087193834,0.6254560013287856,0.4873174872437598,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-20 07:55:00,134,0.1823129921878044,0.6692415276784311,0.669574110216097,0.4872611180282927,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-20 09:55:00,152,0.2082913812063525,0.6904372611725345,0.6954240879117882,0.4871327067054357,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-20 10:15:00,153,-0.4679234387962404,0.13566418012424553,0.018831707881259943,0.4867551466775003,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-20 10:55:00,132,-0.2798245776704426,0.25356891858188924,0.1626264418636581,0.4424510195341007,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-20 11:35:00,134,-0.14284270590433734,0.3589175744600892,0.2911079782766409,0.4339506841809783,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-20 11:51:00,141,-0.02428334836059021,0.46013988078129403,0.4145570847412747,0.43884043310186494,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 00:50:00,23,-0.06514858599412704,0.43497297931996215,0.3838639340830976,0.4490125200772246,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 01:00:00,21,-0.032224378911112295,0.4632638714859949,0.4183670538589055,0.4505914327700178,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 01:10:00,95,-0.007015270804452078,0.481142611923258,0.440171679853985,0.4471869506584371,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 01:20:00,90,0.00936227167048026,0.4882066476243558,0.4487868648564641,0.43942459318598404,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 01:50:00,89,0.013557791410489295,0.4824395643064063,0.44175342224502256,0.4281956308345333,0.12022308898719115,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 03:00:00,90,-0.44453946611376494,0.10416845201175562,-0.01957997857648494,0.42495948753728,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 03:10:00,103,-0.2729800605521345,0.19390616996485746,0.10734095255313587,0.3803210131052703,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 03:30:00,67,-0.16322748087030325,0.27613106251673697,0.2056953401107808,0.368922820981084,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 04:30:00,24,-0.06700290062834717,0.3554896497125881,0.30062115878744466,0.3676240594157919,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 04:40:00,53,-0.0009262870118785793,0.4120067786464361,0.3682248665003835,0.3691511535122621,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 09:00:00,197,0.02751032218918437,0.435810227545824,0.3966976752277629,0.3691873530385785,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 09:10:00,202,0.03590587010262958,0.4433885206971695,0.4057625503343201,0.36985668023169066,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 11:20:00,120,0.04881446280806706,0.4519100531936244,0.4159556935994522,0.3671412307913852,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 13:20:00,139,0.05785966017669492,0.4552992043470887,0.4200096713632899,0.36215001118659496,0.10416845201175562,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 13:30:00,215,-0.3940861886688839,0.08444042409927999,-0.02359794026884757,0.3704882484000363,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 13:40:00,196,-0.2469427938971848,0.16060994821719102,0.08901070949225116,0.335953503389436,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 14:10:00,229,-0.14473763463162134,0.23796951029277305,0.17941208177466278,0.3241497164062841,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 14:20:00,173,-0.05469157971798422,0.3143278765658035,0.26864346973909675,0.32333504945708097,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 14:40:00,178,0.01757836429249815,0.3781991832892606,0.34328264326014074,0.3257042789676426,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 14:50:00,198,0.06979554364273305,0.4247967479733683,0.39773594779599225,0.3279404041532592,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 15:00:00,192,0.11453656820538095,0.4639111222467172,0.4434444939072519,0.3289079257018709,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 15:30:00,316,0.15273580647546975,0.49859034607549896,0.4839701812262646,0.3312343747507948,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 15:50:00,263,0.17714859729347932,0.522142330199685,0.5114927217845963,0.3343441244911169,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 16:00:00,250,-0.3099186840022137,0.10825457394071858,0.02782890398606004,0.3377475879882737,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 16:20:00,237,-0.17307509113047173,0.20140290762388435,0.1366808282323597,0.3097559193628314,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 16:30:00,302,-0.07779959712586174,0.27947585445357426,0.2279158526064635,0.30571544973232523,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 16:40:00,292,-0.01164199482395578,0.3398971977769793,0.2985234440280112,0.31016543885196696,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 17:00:00,318,0.016873728089035034,0.3704902667266099,0.3342741042072264,0.3174003761181913,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 17:10:00,294,-0.01289978543257364,0.34930948481418866,0.3095225195352942,0.32242230496786783,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 17:20:00,245,-0.0648398298520233,0.3037391670145295,0.25626964227094473,0.32110947212296803,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
2015-07-21 17:40:00,246,-0.1233221352159265,0.2463432538028369,0.1891975289015624,0.3125196641174889,0.08444042409927999,0.9401748020455872,0,0.0,0.0,0.0
