timestamp,value,anomaly_score,raw_score,norm_raw_score,exp_scores_sum,diff_value,anomaly_min,anomaly_max,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-02-27 02:37:53,23,0.0,0.0,0.0,0.0,23,,,0,0.0,0.0,0.0
2015-02-27 02:42:53,73,0.0,0.0,0.0,0.0,73,,,0,0.0,0.0,0.0
2015-02-27 02:47:53,31,0.0,0.0,0.0,0.0,31,,,0,0.0,0.0,0.0
2015-02-27 02:52:53,30,0.0,0.0,0.0,0.0,30,,,0,0.0,0.0,0.0
2015-02-27 02:57:53,35,0.0,0.0,0.0,0.0,35,,,0,0.0,0.0,0.0
2015-02-27 03:02:53,23,0.0,0.0,0.0,0.0,23,,,0,0.0,0.0,0.0
2015-02-27 03:07:53,49,0.0,0.0,0.0,0.0,49,,,0,0.0,0.0,0.0
2015-02-27 03:12:53,187,0.0,0.0,0.0,0.0,187,,,0,0.0,0.0,0.0
2015-02-27 03:17:53,203,0.0,0.0,0.0,0.0,203,,,0,0.0,0.0,0.0
2015-02-27 03:22:53,175,0.0,0.0,0.0,0.0,175,,,0,0.0,0.0,0.0
2015-02-27 03:27:53,112,0.0,0.0,0.0,0.0,112,,,0,0.0,0.0,0.0
2015-02-27 03:32:53,22,0.0,0.0,0.0,0.0,22,,,0,0.0,0.0,0.0
2015-02-27 03:37:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 03:42:53,12,0.0,0.0,0.0,0.0,12,,,0,0.0,0.0,0.0
2015-02-27 03:47:53,26,0.0,0.0,0.0,0.0,26,,,0,0.0,0.0,0.0
2015-02-27 03:52:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 03:57:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 04:02:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 04:07:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 04:12:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 04:17:53,12,0.0,0.0,0.0,0.0,12,,,0,0.0,0.0,0.0
2015-02-27 04:22:53,25,0.0,0.0,0.0,0.0,25,,,0,0.0,0.0,0.0
2015-02-27 04:27:53,17,0.0,0.0,0.0,0.0,17,,,0,0.0,0.0,0.0
2015-02-27 04:32:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 04:37:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 04:42:53,22,0.0,0.0,0.0,0.0,22,,,0,0.0,0.0,0.0
2015-02-27 04:47:53,23,0.0,0.0,0.0,0.0,23,,,0,0.0,0.0,0.0
2015-02-27 04:52:53,26,0.0,0.0,0.0,0.0,26,,,0,0.0,0.0,0.0
2015-02-27 04:57:53,33,0.0,0.0,0.0,0.0,33,,,0,0.0,0.0,0.0
2015-02-27 05:02:53,26,0.0,0.0,0.0,0.0,26,,,0,0.0,0.0,0.0
2015-02-27 05:07:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 05:12:53,15,0.0,0.0,0.0,0.0,15,,,0,0.0,0.0,0.0
2015-02-27 05:17:53,7,0.0,0.0,0.0,0.0,7,,,0,0.0,0.0,0.0
2015-02-27 05:22:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 05:27:53,11,0.0,0.0,0.0,0.0,11,,,0,0.0,0.0,0.0
2015-02-27 05:32:53,31,0.0,0.0,0.0,0.0,31,,,0,0.0,0.0,0.0
2015-02-27 05:37:53,15,0.0,0.0,0.0,0.0,15,,,0,0.0,0.0,0.0
2015-02-27 05:42:53,15,0.0,0.0,0.0,0.0,15,,,0,0.0,0.0,0.0
2015-02-27 05:47:53,15,0.0,0.0,0.0,0.0,15,,,0,0.0,0.0,0.0
2015-02-27 05:52:53,25,0.0,0.0,0.0,0.0,25,,,0,0.0,0.0,0.0
2015-02-27 05:57:53,34,0.0,0.0,0.0,0.0,34,,,0,0.0,0.0,0.0
2015-02-27 06:02:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 06:07:53,15,0.0,0.0,0.0,0.0,15,,,0,0.0,0.0,0.0
2015-02-27 06:12:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 06:17:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 06:22:53,6,0.0,0.0,0.0,0.0,6,,,0,0.0,0.0,0.0
2015-02-27 06:27:53,10,0.0,0.0,0.0,0.0,10,,,0,0.0,0.0,0.0
2015-02-27 06:32:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 06:37:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 06:42:53,11,0.0,0.0,0.0,0.0,11,,,0,0.0,0.0,0.0
2015-02-27 06:47:53,27,0.0,0.0,0.0,0.0,27,,,0,0.0,0.0,0.0
2015-02-27 06:52:53,7,0.0,0.0,0.0,0.0,7,,,0,0.0,0.0,0.0
2015-02-27 06:57:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 07:02:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 07:07:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 07:12:53,11,0.0,0.0,0.0,0.0,11,,,0,0.0,0.0,0.0
2015-02-27 07:17:53,11,0.0,0.0,0.0,0.0,11,,,0,0.0,0.0,0.0
2015-02-27 07:22:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 07:27:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 07:32:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 07:37:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 07:42:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 07:47:53,10,0.0,0.0,0.0,0.0,10,,,0,0.0,0.0,0.0
2015-02-27 07:52:53,13,0.0,0.0,0.0,0.0,13,,,0,0.0,0.0,0.0
2015-02-27 07:57:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 08:02:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 08:07:53,11,0.0,0.0,0.0,0.0,11,,,0,0.0,0.0,0.0
2015-02-27 08:12:53,17,0.0,0.0,0.0,0.0,17,,,0,0.0,0.0,0.0
2015-02-27 08:17:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 08:22:53,8,0.0,0.0,0.0,0.0,8,,,0,0.0,0.0,0.0
2015-02-27 08:27:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 08:32:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 08:37:53,13,0.0,0.0,0.0,0.0,13,,,0,0.0,0.0,0.0
2015-02-27 08:42:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 08:47:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 08:52:53,8,0.0,0.0,0.0,0.0,8,,,0,0.0,0.0,0.0
2015-02-27 08:57:53,17,0.0,0.0,0.0,0.0,17,,,0,0.0,0.0,0.0
2015-02-27 09:02:53,28,0.0,0.0,0.0,0.0,28,,,0,0.0,0.0,0.0
2015-02-27 09:07:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 09:12:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 09:17:53,16,0.0,0.0,0.0,0.0,16,,,0,0.0,0.0,0.0
2015-02-27 09:22:53,9,0.0,0.0,0.0,0.0,9,,,0,0.0,0.0,0.0
2015-02-27 09:27:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 09:32:53,17,0.0,0.0,0.0,0.0,17,,,0,0.0,0.0,0.0
2015-02-27 09:37:53,13,0.0,0.0,0.0,0.0,13,,,0,0.0,0.0,0.0
2015-02-27 09:42:53,22,0.0,0.0,0.0,0.0,22,,,0,0.0,0.0,0.0
2015-02-27 09:47:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 09:52:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 09:57:53,30,0.0,0.0,0.0,0.0,30,,,0,0.0,0.0,0.0
2015-02-27 10:02:53,12,0.0,0.0,0.0,0.0,12,,,0,0.0,0.0,0.0
2015-02-27 10:07:53,13,0.0,0.0,0.0,0.0,13,,,0,0.0,0.0,0.0
2015-02-27 10:12:53,13,0.0,0.0,0.0,0.0,13,,,0,0.0,0.0,0.0
2015-02-27 10:17:53,12,0.0,0.0,0.0,0.0,12,,,0,0.0,0.0,0.0
2015-02-27 10:22:53,13,0.0,0.0,0.0,0.0,13,,,0,0.0,0.0,0.0
2015-02-27 10:27:53,61,0.0,0.0,0.0,0.0,61,,,0,0.0,0.0,0.0
2015-02-27 10:32:53,12,0.0,0.0,0.0,0.0,12,,,0,0.0,0.0,0.0
2015-02-27 10:37:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 10:42:53,34,0.0,0.0,0.0,0.0,34,,,0,0.0,0.0,0.0
2015-02-27 10:47:53,25,0.0,0.0,0.0,0.0,25,,,0,0.0,0.0,0.0
2015-02-27 10:52:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 10:57:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 11:02:53,17,0.0,0.0,0.0,0.0,17,,,0,0.0,0.0,0.0
2015-02-27 11:07:53,33,0.0,0.0,0.0,0.0,33,,,0,0.0,0.0,0.0
2015-02-27 11:12:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 11:17:53,11,0.0,0.0,0.0,0.0,11,,,0,0.0,0.0,0.0
2015-02-27 11:22:53,9,0.0,0.0,0.0,0.0,9,,,0,0.0,0.0,0.0
2015-02-27 11:27:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 11:32:53,22,0.0,0.0,0.0,0.0,22,,,0,0.0,0.0,0.0
2015-02-27 11:37:53,9,0.0,0.0,0.0,0.0,9,,,0,0.0,0.0,0.0
2015-02-27 11:42:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 11:47:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 11:52:53,10,0.0,0.0,0.0,0.0,10,,,0,0.0,0.0,0.0
2015-02-27 11:57:53,15,0.0,0.0,0.0,0.0,15,,,0,0.0,0.0,0.0
2015-02-27 12:02:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 12:07:53,30,0.0,0.0,0.0,0.0,30,,,0,0.0,0.0,0.0
2015-02-27 12:12:53,36,0.0,0.0,0.0,0.0,36,,,0,0.0,0.0,0.0
2015-02-27 12:17:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 12:22:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 12:27:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 12:32:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 12:37:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 12:42:53,22,0.0,0.0,0.0,0.0,22,,,0,0.0,0.0,0.0
2015-02-27 12:47:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 12:52:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 12:57:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 13:02:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 13:07:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 13:12:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 13:17:53,11,0.0,0.0,0.0,0.0,11,,,0,0.0,0.0,0.0
2015-02-27 13:22:53,12,0.0,0.0,0.0,0.0,12,,,0,0.0,0.0,0.0
2015-02-27 13:27:53,25,0.0,0.0,0.0,0.0,25,,,0,0.0,0.0,0.0
2015-02-27 13:32:53,15,0.0,0.0,0.0,0.0,15,,,0,0.0,0.0,0.0
2015-02-27 13:37:53,17,0.0,0.0,0.0,0.0,17,,,0,0.0,0.0,0.0
2015-02-27 13:42:53,10,0.0,0.0,0.0,0.0,10,,,0,0.0,0.0,0.0
2015-02-27 13:47:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 13:52:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 13:57:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 14:02:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 14:07:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 14:12:53,15,0.0,0.0,0.0,0.0,15,,,0,0.0,0.0,0.0
2015-02-27 14:17:53,31,0.0,0.0,0.0,0.0,31,,,0,0.0,0.0,0.0
2015-02-27 14:22:53,29,0.0,0.0,0.0,0.0,29,,,0,0.0,0.0,0.0
2015-02-27 14:27:53,34,0.0,0.0,0.0,0.0,34,,,0,0.0,0.0,0.0
2015-02-27 14:32:53,30,0.0,0.0,0.0,0.0,30,,,0,0.0,0.0,0.0
2015-02-27 14:37:53,26,0.0,0.0,0.0,0.0,26,,,0,0.0,0.0,0.0
2015-02-27 14:42:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 14:47:53,30,0.0,0.0,0.0,0.0,30,,,0,0.0,0.0,0.0
2015-02-27 14:52:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 14:57:53,47,0.0,0.0,0.0,0.0,47,,,0,0.0,0.0,0.0
2015-02-27 15:02:53,21,0.0,0.0,0.0,0.0,21,,,0,0.0,0.0,0.0
2015-02-27 15:07:53,30,0.0,0.0,0.0,0.0,30,,,0,0.0,0.0,0.0
2015-02-27 15:12:53,27,0.0,0.0,0.0,0.0,27,,,0,0.0,0.0,0.0
2015-02-27 15:17:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 15:22:53,40,0.0,0.0,0.0,0.0,40,,,0,0.0,0.0,0.0
2015-02-27 15:27:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 15:32:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 15:37:53,23,0.0,0.0,0.0,0.0,23,,,0,0.0,0.0,0.0
2015-02-27 15:42:53,14,0.0,0.0,0.0,0.0,14,,,0,0.0,0.0,0.0
2015-02-27 15:47:53,20,0.0,0.0,0.0,0.0,20,,,0,0.0,0.0,0.0
2015-02-27 15:52:53,22,0.0,0.0,0.0,0.0,22,,,0,0.0,0.0,0.0
2015-02-27 15:57:53,28,0.0,0.0,0.0,0.0,28,,,0,0.0,0.0,0.0
2015-02-27 16:02:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 16:07:53,19,0.0,0.0,0.0,0.0,19,,,0,0.0,0.0,0.0
2015-02-27 16:12:53,27,0.0,0.0,0.0,0.0,27,,,0,0.0,0.0,0.0
2015-02-27 16:17:53,30,0.0,0.0,0.0,0.0,30,,,0,0.0,0.0,0.0
2015-02-27 16:22:53,23,0.0,0.0,0.0,0.0,23,,,0,0.0,0.0,0.0
2015-02-27 16:27:53,17,0.0,0.0,0.0,0.0,17,,,0,0.0,0.0,0.0
2015-02-27 16:32:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 16:37:53,18,0.0,0.0,0.0,0.0,18,,,0,0.0,0.0,0.0
2015-02-27 16:42:53,27,0.0,0.0,0.0,0.0,27,,,0,0.0,0.0,0.0
2015-02-27 16:47:53,42,0.0,0.0,0.0,0.0,42,,,0,0.0,0.0,0.0
2015-02-27 16:52:53,22,0.0,0.0,0.0,0.0,22,,,0,0.0,0.0,0.0
2015-02-27 16:57:53,100,0.0,0.0,0.0,0.0,100,,,0,0.0,0.0,0.0
2015-02-27 17:02:53,67,0.0,0.0,0.0,0.0,67,,,0,0.0,0.0,0.0
2015-02-27 17:07:53,43,0.0,0.0,0.0,0.0,43,,,0,0.0,0.0,0.0
2015-02-27 17:12:53,43,0.0,0.0,0.0,0.0,43,,,0,0.0,0.0,0.0
2015-02-27 17:17:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 17:22:53,22,0.0,0.0,0.0,0.0,22,,,0,0.0,0.0,0.0
2015-02-27 17:27:53,43,0.0,0.0,0.0,0.0,43,,,0,0.0,0.0,0.0
2015-02-27 17:32:53,39,0.0,0.0,0.0,0.0,39,,,0,0.0,0.0,0.0
2015-02-27 17:37:53,37,0.0,0.0,0.0,0.0,37,,,0,0.0,0.0,0.0
2015-02-27 17:42:53,41,0.0,0.0,0.0,0.0,41,,,0,0.0,0.0,0.0
2015-02-27 17:47:53,25,0.0,0.0,0.0,0.0,25,,,0,0.0,0.0,0.0
2015-02-27 17:52:53,24,0.0,0.0,0.0,0.0,24,,,0,0.0,0.0,0.0
2015-02-27 17:57:53,63,0.0,0.0,0.0,0.0,63,,,0,0.0,0.0,0.0
2015-02-27 18:02:53,80,0.0,0.0,0.0,0.0,80,,,0,0.0,0.0,0.0
2015-02-27 18:07:53,48,0.0,0.0,0.0,0.0,48,,,0,0.0,0.0,0.0
2015-02-27 18:12:53,58,0.0,0.0,0.0,0.0,58,,,0,0.0,0.0,0.0
2015-02-27 18:17:53,52,0.0,0.0,0.0,0.0,52,,,0,0.0,0.0,0.0
2015-02-27 18:22:53,44,0.0,0.0,0.0,0.0,44,,,0,0.0,0.0,0.0
2015-02-27 18:27:53,68,0.0,0.0,0.0,0.0,68,,,0,0.0,0.0,0.0
2015-02-27 18:32:53,58,0.0,0.0,0.0,0.0,58,,,0,0.0,0.0,0.0
2015-02-27 18:37:53,112,0.0,0.0,0.0,0.0,112,,,0,0.0,0.0,0.0
2015-02-27 18:42:53,77,0.0,-1.0401025069273069,,0.0,77,,-1.0401025069273069,0,0.0,0.0,0.0
2015-02-27 18:47:53,46,-16.977679088880038,-0.9789497033667978,0.03057640178025478,17.008255490660297,46,-1.0401025069273069,-0.9789497033667978,0,0.0,0.0,0.0
2015-02-27 18:52:53,202,3.250081985580331,-0.6696533898022325,6.0577617959661065,2.807679810385774,202,-1.0401025069273069,-0.6696533898022325,0,0.0,0.0,0.0
2015-02-27 18:57:53,105,-0.25860276356229583,-0.4654272544418596,1.5512933515547294,1.8098961151170248,105,-1.0401025069273069,-0.4654272544418596,0,0.0,0.0,0.0
2015-02-27 19:02:53,60,-0.2214051404490227,-0.3279831921458252,1.2391682288415835,1.4605733692906064,60,-1.0401025069273069,-0.3279831921458252,0,0.0,0.0,0.0
2015-02-27 19:07:53,61,0.023383733473426368,-0.17111024525102536,1.2202902570378071,1.1969065235643808,61,-1.0401025069273069,-0.17111024525102536,0,0.0,0.0,0.0
2015-02-27 19:12:53,55,-0.19630751176669325,-0.1708732693311008,1.000272701991002,1.1965802137576953,55,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:17:53,34,-0.20576544732816893,-0.17885734290470667,0.9908147664295264,1.1965802137576953,34,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:22:53,35,-0.21604765023402608,-0.1877949342973744,0.9805325635236692,1.1965802137576953,35,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:27:53,61,-0.2340980371236953,-0.20348485833179808,0.9624821766339999,1.1965802137576953,61,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:32:53,47,-0.2369615096034909,-0.2059738723322888,0.959618704154204,1.196580213757695,47,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:37:53,30,-0.2502380373968346,-0.21751421846402152,0.9463421763608608,1.1965802137576953,30,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:42:53,37,-0.2665066041506232,-0.2316553323402002,0.930073609607072,1.1965802137576953,37,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:47:53,41,-0.29643957849351266,-0.2576739488072568,0.9001406352641826,1.1965802137576953,41,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:52:53,54,-0.34965813515298994,-0.3039330742383446,0.8469220786047056,1.1965802137576955,54,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
2015-02-27 19:57:53,35,-0.4070606387825003,-0.3538290087043374,0.7895195749751952,1.1965802137576955,35,-1.0401025069273069,-0.1708732693311008,0,0.0,0.0,0.0
