timestamp,value,anomaly_score,raw_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2011-07-10 13:00:01,0.08073381294960001,0.0301029996658834,0.07500000298023224,0,0.0,0.0,0.0
2011-07-10 14:00:01,0.0885483870968,0.0301029996658834,0.07500000298023224,0,0.0,0.0,0.0
2011-07-10 15:00:01,0.0845520833333,0.0301029996658834,0.02500000037252903,0,0.0,0.0,0.0
2011-07-10 16:00:01,0.0803118503119,0.0301029996658834,0.0,0,0.0,0.0,0.0
2011-07-10 17:00:01,0.0752053063803,0.0301029996658834,0.0,0,0.0,0.0,0.0
2011-07-10 18:00:01,0.0604114134041,0.0301029996658834,0.02500000037252903,0,0.0,0.0,0.0
2011-07-10 19:00:01,0.0611792138574,0.0301029996658834,0.0,0,0.0,0.0,0.0
2011-07-10 20:00:01,0.0581619758759,0.0301029996658834,0.0,0,0.0,0.0,0.0
2011-07-10 21:00:01,0.0557387444515,0.0301029996658834,0.07500000298023224,0,0.0,0.0,0.0
2011-07-10 22:00:01,0.0557292271935,0.0301029996658834,0.15000000596046448,0,0.0,0.0,0.0
2011-07-10 23:00:01,0.0554871794872,0.0301029996658834,0.2750000059604645,0,0.0,0.0,0.0
2011-07-11 00:00:01,0.0435956467141,0.0301029996658834,0.15000000596046448,0,0.0,0.0,0.0
2011-07-11 01:00:01,0.0410140708394,0.0301029996658834,0.02500000037252903,0,0.0,0.0,0.0
2011-07-11 02:00:01,0.0390708661417,0.0301029996658834,0.0,0,0.0,0.0,0.0
2011-07-11 03:00:01,0.0484085051546,0.04661097273787603,0.0,0,0.0,0.0,0.0
2011-07-11 04:00:01,0.054830623306200005,0.04661097273787603,0.02500000037252903,1,-1.0,-2.0,-1.0
2011-07-11 05:00:01,0.07988467874789999,0.05458647149238089,0.4000000059604645,1,0.0,0.0,0.0
2011-07-11 06:00:01,0.0904545454545,0.09243621860835956,0.25,1,0.0,0.0,0.0
2011-07-11 07:00:01,0.109911504425,0.07973877625983178,0.0,1,0.0,0.0,0.0
2011-07-11 08:00:01,0.14953125,0.06461651285426538,0.05000000074505806,1,0.0,0.0,0.0
2011-07-11 09:00:01,0.128966789668,0.0377259120205905,0.05000000074505806,1,0.0,0.0,0.0
2011-07-11 10:00:01,0.120981132075,0.03154815450619427,0.05000000074505806,1,0.0,0.0,0.0
2011-07-11 11:00:01,0.10642599278,0.03154815450619427,0.02500000037252903,1,0.0,0.0,0.0
2011-07-11 12:00:01,0.0980687830688,0.03080209854199172,0.02500000037252903,1,0.0,0.0,0.0
2011-07-11 13:00:01,0.08959558823529999,0.03080209854199172,0.0,1,0.0,0.0,0.0
2011-07-11 14:00:01,0.0831072555205,0.03531079799546639,0.07500000298023224,1,0.0,0.0,0.0
2011-07-11 15:00:01,0.07615299334810001,0.06947215611465281,0.0,1,0.0,0.0,0.0
2011-07-11 16:00:01,0.0695591836735,0.11294859243158425,0.0,1,0.0,0.0,0.0
2011-07-11 17:00:01,0.0800690184049,0.11294859243158425,0.0,1,0.0,0.0,0.0
2011-07-11 18:00:01,0.07130668716369999,0.11803341631616356,0.02500000037252903,1,0.0,0.0,0.0
2011-07-11 19:00:01,0.0689016172507,0.12861701820145427,0.0,1,0.0,0.0,0.0
2011-07-11 20:00:01,0.0657076101469,0.13975774020811768,0.0,1,0.0,0.0,0.0
2011-07-11 21:00:01,0.048883277216600005,0.1455388471740316,0.0,1,0.0,0.0,0.0
2011-07-11 22:00:01,0.0446334716459,0.15146136657561896,0.0,1,0.0,0.0,0.0
2011-07-11 23:00:01,0.043705780845599985,0.15146136657561896,0.0,1,0.0,0.0,0.0
2011-07-12 00:00:01,0.0405548387097,0.1637332245581044,0.02500000037252903,1,0.0,0.0,0.0
2011-07-12 01:00:01,0.0395984286338,0.15752595075271014,0.02500000037252903,1,0.0,0.0,0.0
2011-07-12 02:00:01,0.0376497277677,0.15146136702216526,0.02500000037252903,1,0.0,0.0,0.0
2011-07-12 03:00:01,0.0273855730502,0.12325595854922533,0.125,1,0.0,0.0,0.0
2011-07-12 04:00:01,0.039974863845800006,0.12861701901067354,0.0,1,0.0,0.0,0.0
2011-07-12 05:00:01,0.0512578222778,0.12861701901067354,0.0,1,0.0,0.0,0.0
2011-07-12 06:00:01,0.0768638392857,0.12325595854922533,0.02500000037252903,1,0.0,0.0,0.0
2011-07-12 07:00:01,0.0844540229885,0.09851189308451147,0.125,1,0.0,0.0,0.0
2011-07-12 08:00:01,0.134916317992,0.09851189308451147,0.0,1,0.0,0.0,0.0
